date,turnover,transaction_cost,strategy,optimizer_status,optimizer_target_exposure,optimizer_exposure_limit,optimizer_objective,optimizer_signal_component,optimizer_risk_component,optimizer_crowding_component,optimizer_turnover_component,optimizer_ex_ante_volatility,optimizer_iterations
2021-01-04,1.0,0.0003,momentum_top_quantile,,,,,,,,,,
2021-01-11,0.8,0.00024000000000000003,momentum_top_quantile,,,,,,,,,,
2021-01-18,1.2000000000000002,0.0003600000000000001,momentum_top_quantile,,,,,,,,,,
2021-01-25,1.2000000000000002,0.0003600000000000001,momentum_top_quantile,,,,,,,,,,
2021-02-01,1.4000000000000004,0.0004200000000000001,momentum_top_quantile,,,,,,,,,,
2021-02-08,1.2000000000000002,0.0003600000000000001,momentum_top_quantile,,,,,,,,,,
2021-02-18,0.8,0.00024000000000000003,momentum_top_quantile,,,,,,,,,,
2021-02-22,0.7000000000000001,0.00021,momentum_top_quantile,,,,,,,,,,
2021-03-01,1.0,0.0003,momentum_top_quantile,,,,,,,,,,
2021-03-08,1.4000000000000001,0.00042,momentum_top_quantile,,,,,,,,,,
2021-03-15,1.6000000000000003,0.00048000000000000007,momentum_top_quantile,,,,,,,,,,
2021-03-22,1.0,0.0003,momentum_top_quantile,,,,,,,,,,
2021-03-29,1.5000000000000002,0.0004500000000000001,momentum_top_quantile,,,,,,,,,,
2021-04-06,1.5000000000000004,0.0004500000000000002,momentum_top_quantile,,,,,,,,,,
2021-04-12,1.2000000000000002,0.0003600000000000001,momentum_top_quantile,,,,,,,,,,
2021-04-19,0.7999999999999999,0.00023999999999999998,momentum_top_quantile,,,,,,,,,,
2021-04-26,1.6,0.00048000000000000007,momentum_top_quantile,,,,,,,,,,
2021-05-06,0.7999999999999999,0.00023999999999999998,momentum_top_quantile,,,,,,,,,,
2021-05-10,0.6,0.00017999999999999998,momentum_top_quantile,,,,,,,,,,
2021-05-17,1.0,0.0003,momentum_top_quantile,,,,,,,,,,
2021-05-24,1.6000000000000005,0.0004800000000000002,momentum_top_quantile,,,,,,,,,,
2021-05-31,0.6,0.00017999999999999998,momentum_top_quantile,,,,,,,,,,
2021-06-07,1.4000000000000001,0.00042,momentum_top_quantile,,,,,,,,,,
2021-06-15,1.0,0.0003,momentum_top_quantile,,,,,,,,,,
2021-06-21,1.0,0.0003,momentum_top_quantile,,,,,,,,,,
2021-06-28,1.2000000000000002,0.0003600000000000001,momentum_top_quantile,,,,,,,,,,
2021-07-05,0.9999999999999999,0.0003,momentum_top_quantile,,,,,,,,,,
2021-07-12,1.0000000000000002,0.0003000000000000001,momentum_top_quantile,,,,,,,,,,
2021-07-19,1.6000000000000003,0.00048000000000000007,momentum_top_quantile,,,,,,,,,,
2021-07-26,1.0,0.0003,momentum_top_quantile,,,,,,,,,,
2021-08-02,1.6000000000000005,0.0004800000000000002,momentum_top_quantile,,,,,,,,,,
2021-08-09,1.8000000000000007,0.0005400000000000002,momentum_top_quantile,,,,,,,,,,
2021-08-16,1.0000000000000002,0.0003000000000000001,momentum_top_quantile,,,,,,,,,,
2021-08-23,1.4000000000000004,0.0004200000000000001,momentum_top_quantile,,,,,,,,,,
2021-08-30,1.6000000000000005,0.0004800000000000002,momentum_top_quantile,,,,,,,,,,
2021-09-06,1.0,0.0003,momentum_top_quantile,,,,,,,,,,
2021-09-13,0.6,0.00017999999999999998,momentum_top_quantile,,,,,,,,,,
2021-09-22,1.6000000000000005,0.0004800000000000002,momentum_top_quantile,,,,,,,,,,
2021-09-27,0.6,0.00017999999999999998,momentum_top_quantile,,,,,,,,,,
2021-10-08,0.8,0.00024000000000000003,momentum_top_quantile,,,,,,,,,,
2021-10-11,0.2,6.000000000000001e-05,momentum_top_quantile,,,,,,,,,,
2021-10-18,0.8,0.00024000000000000003,momentum_top_quantile,,,,,,,,,,
2021-10-25,1.6000000000000003,0.00048000000000000007,momentum_top_quantile,,,,,,,,,,
2021-11-01,1.0,0.0003,momentum_top_quantile,,,,,,,,,,
2021-11-08,0.7999999999999999,0.00023999999999999998,momentum_top_quantile,,,,,,,,,,
2021-11-15,0.8,0.00024000000000000003,momentum_top_quantile,,,,,,,,,,
2021-11-22,1.2000000000000002,0.0003600000000000001,momentum_top_quantile,,,,,,,,,,
2021-11-29,1.6000000000000003,0.00048000000000000007,momentum_top_quantile,,,,,,,,,,
2021-12-06,1.2000000000000002,0.0003600000000000001,momentum_top_quantile,,,,,,,,,,
2021-12-13,1.2000000000000002,0.0003600000000000001,momentum_top_quantile,,,,,,,,,,
2021-12-20,1.4000000000000001,0.00042,momentum_top_quantile,,,,,,,,,,
2021-12-27,1.2000000000000002,0.0003600000000000001,momentum_top_quantile,,,,,,,,,,
2022-01-04,1.8000000000000003,0.00054,momentum_top_quantile,,,,,,,,,,
2022-01-10,1.4000000000000001,0.00042,momentum_top_quantile,,,,,,,,,,
2022-01-17,0.7999999999999999,0.00023999999999999998,momentum_top_quantile,,,,,,,,,,
2022-01-24,1.2000000000000004,0.00036000000000000013,momentum_top_quantile,,,,,,,,,,
2022-02-07,1.4000000000000004,0.0004200000000000001,momentum_top_quantile,,,,,,,,,,
2022-02-14,1.2000000000000004,0.00036000000000000013,momentum_top_quantile,,,,,,,,,,
2022-02-21,1.6000000000000005,0.0004800000000000002,momentum_top_quantile,,,,,,,,,,
